#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2E408
#Date Time: 2017-10-14 10:36:52.561
#Trigger:Source: Channel 2Type: EdgeCondition: RisingLevel: 0 VHyst.: AutoHoldOff: 0 s
#Channel 1: Range: 2 V/div Offset: -6.5 V
#Channel 2: Range: 200 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0202525,10.974422809227841,-0.55166155684072971
-0.020247500000000002,10.970773444051401,-0.55266662617632356
-0.0202425,10.96712407887496,-0.55300164928818829
-0.020237500000000002,10.956175983345638,-0.55367169551191786
-0.0202325,10.945227887816312,-0.55400671862378259
-0.020227500000000002,10.934279792286995,-0.55467676484751183
-0.020222500000000001,10.919682331581225,-0.55568183418310646
-0.020217499999999999,10.890487410169667,-0.55534681107124251
-0.020212500000000001,10.832097567346636,-0.55702192663056549
-0.0202075,10.722616612053322,-0.55668690351870131
-0.020202500000000002,10.551096448760664,-0.55802699596615979
-0.0201975,10.302939616762661,-0.55802699596615979
-0.020192500000000002,9.996392941941739,-0.55936708841361826
-0.020187500000000001,9.6241576939445963,-0.55936708841361882
-0.020182500000000003,9.1898832379482904,-0.56003713463734806
-0.020177500000000001,8.7045176694814117,-0.56070718086107785
-0.020172499999999999,8.1753597188971803,-0.56070718086107796
-0.020167500000000001,7.6097081165490508,-0.56104220397294269
-0.0201625,7.025809688318458,-0.56037215774921312
-0.020157500000000002,6.4346125297349825,-0.56171225019667215
-0.0201525,5.8507141015043898,-0.56238229642040172
-0.020147500000000002,5.2814131339798216,-0.56305234264413084
-0.020142500000000001,4.7230602619840569,-0.56305234264413118
-0.020137500000000003,4.1939023114003229,-0.56405741197972503
-0.020132500000000001,3.7012380125805198,-0.56372238886786075
-0.0201275,3.2377686351722956,-0.56606755065091408
-0.020122500000000001,2.8180916398817479,-0.56606755065091408
-0.0201175,2.4385576615318625,-0.56673759687464365
-0.020112500000000002,2.1064654304757129,-0.56707261998650837
-0.0201075,1.8108668511839747,-0.56774266621023795
-0.020102500000000002,1.5554112888332072,-0.56841271243396707
-0.020097500000000001,1.3328000130701767,-0.56908275865769697
-0.020092499999999999,1.1466823890716042,-0.56941778176956204
-0.020087500000000001,0.98975968648470403,-0.57008782799329127
-0.0200825,0.85838254013277349,-0.57008782799329139
-0.020077500000000002,0.75620031519246655,-0.570422851105156
-0.0200725,0.67956364648720147,-0.57075787421702073
-0.020067500000000002,0.61752443848770078,-0.5714279204407503
-0.0200625,0.57738142154684713,-0.5714279204407503
-0.020057500000000002,0.54818650013533166,-0.57209796666447954
-0.020052500000000001,0.53723840460599437,-0.57276801288820933
-0.020047499999999999,0.54088776978244402,-0.57343805911193901
-0.020042500000000001,0.55913459566464141,-0.57377308222380363
-0.0200375,0.59562824742907527,-0.57410810533566881
-0.020032500000000002,0.64306999472278914,-0.57511317467126266
-0.0200275,0.70510920272228983,-0.57611824400685696
-0.020022500000000002,0.78174587142755492,-0.57611824400685696
-0.020017500000000001,0.87298000083858529,-0.57678829023058653
-0.020012500000000003,0.98246095613177165,-0.57745833645431566
-0.020007500000000001,1.1065393721308228,-0.57779335956618083
-0.020002499999999999,1.2488646140121002,-0.57846340578991073
-0.019997500000000001,1.4057873165990014,-0.57946847512550459
-0.0199925,1.5882555754210612,-0.57946847512550459
-0.019987500000000002,1.7743731994195633,-0.57946847512550459
-0.0199825,1.9823870144767115,-0.57946847512550459
-0.019977500000000002,2.2013489250630842,-0.58013852134923383
-0.019972500000000001,2.4349082963554212,-0.58080856757296362
-0.019967500000000003,2.6684676676475525,-0.5821486600204222
-0.019962500000000001,2.9129751344692192,-0.58147861379669319
-0.0199575,3.1684306968202249,-0.58315372935601706
-0.019952500000000001,3.4348343547003117,-0.58315372935601706
-0.0199475,3.6975886474040784,-0.58348875246788179
-0.019942500000000002,3.9822391311664926,-0.58382377557974652
-0.0199375,4.2668896149289068,-0.58449382180347609
-0.019932500000000002,4.5588388290440705,-0.58549889113906994
-0.019927500000000001,4.8507880431594996,-0.58583391425093512
-0.019922499999999999,5.1463866224513648,-0.58616893736280018
-0.019917500000000001,5.4273877410372098,-0.58683898358652942
-0.0199125,5.7047394944468621,-0.58750902981025921
-0.019907500000000002,5.9711431523269498,-0.58817907603398845
-0.0199025,6.222949349501393,-0.58784405292212372
-0.019897500000000002,6.4674568163229536,-0.58817907603398845
-0.0198925,6.6973668224387497,-0.58884912225771802
-0.019887500000000002,6.9309261937308797,-0.58884912225771802
-0.019882500000000001,7.1644855650232238,-0.58985419159331232
-0.019877499999999999,7.4016943014920136,-0.59018921470517738
-0.019872500000000001,7.6462017683134631,-0.5908592609289065
-0.0198675,7.8980079654880191,-0.59152930715263641
-0.019862500000000002,8.146164797485909,-0.59219935337636564
-0.0198575,8.3906722643074687,-0.59253437648823037
-0.019852500000000002,8.6315303659525888,-0.59320442271195994
-0.019847500000000001,8.8577910068919437,-0.59454451515941897
-0.019842500000000002,9.0804022826547559,-0.59454451515941897
-0.019837500000000001,9.2920654628884467,-0.59521456138314843
-0.019832499999999999,9.4964299127692424,-0.59554958449501372
-0.019827500000000001,9.686196901944097,-0.59655465383060757
-0.0198225,9.8577170652368338,-0.59722470005433703
-0.019817500000000002,10.036535958882453,-0.59655465383060757
-0.0198125,10.200757391822307,-0.59655465383060757
-0.019807500000000002,10.354030729232768,-0.5972247000543367
-0.019802500000000001,10.492706605937602,-0.5978947462780666
-0.019797500000000003,10.616785021936547,-0.59822976938993122
-0.019792500000000001,10.733564707582723,-0.5988998156136609
-0.0197875,10.828448202170225,-0.59990488494925531
-0.019782500000000001,10.897786140522577,-0.60023990806111993
-0.0197775,10.952526618169195,-0.60057493117298466
-0.019772500000000002,10.985370904757167,-0.60124497739671423
-0.0197675,11.003617730639373,-0.60191502362044369
-0.019762500000000002,11.01456582616869,-0.60258506984417293
-0.019757500000000001,11.018215191345137,-0.60258506984417326
-0.019752500000000003,11.021864556521576,-0.60292009295603788
-0.019747500000000001,11.018215191345137,-0.60359013917976756
-0.0197425,11.014565826168695,-0.60526525473909132
-0.019737500000000002,11.014565826168695,-0.60526525473909132
-0.0197325,11.010916460992256,-0.60493023162722659
-0.019727500000000002,11.007267095815813,-0.60526525473909132
-0.0197225,11.007267095815813,-0.60526525473909132
-0.019717500000000002,10.999968365462934,-0.60526525473909132
-0.019712500000000001,10.99996836546293,-0.60660534718655046
-0.019707499999999999,10.99996836546293,-0.60761041652214476
-0.019702500000000001,10.99996836546293,-0.60794543963400949
-0.0196975,10.996319000286489,-0.60828046274587433
-0.019692500000000002,10.992669635110047,-0.60861548585773895
-0.0196875,10.996319000286491,-0.60962055519333325
-0.019682500000000002,10.996319000286491,-0.60995557830519809
-0.019677500000000001,10.992669635110047,-0.61062562452892755
-0.019672500000000002,10.98902026993361,-0.61096064764079216
-0.019667500000000001,10.992669635110047,-0.61230074008825142
-0.019662499999999999,10.989020269933606,-0.61230074008825186
-0.019657500000000001,10.985370904757167,-0.61330580942384572
-0.0196525,10.985370904757167,-0.6133058094238456
-0.019647500000000002,10.985370904757167,-0.61297078631198088
-0.0196425,10.978072174404284,-0.61297078631198088
-0.019637500000000002,10.985370904757163,-0.61397585564757473
-0.019632500000000001,10.989020269933608,-0.6143108787594399
-0.019627500000000003,10.981721539580729,-0.61498092498316914
-0.019622500000000001,10.978072174404284,-0.61598599431876377
-0.0196175,10.974422809227843,-0.61632101743062861
-0.019612500000000001,10.974422809227843,-0.61665604054249334
-0.0196075,10.970773444051401,-0.61699106365435807
-0.019602500000000002,10.96712407887496,-0.61866617921368183
-0.0195975,10.96712407887496,-0.61799613298995237
-0.019592500000000002,10.959825348522081,-0.61900120232554623
-0.019587500000000001,10.959825348522077,-0.6193362254374114
-0.019582500000000003,10.952526618169198,-0.62034129477300526
-0.019577500000000001,10.941578522639873,-0.6203412947730057
-0.0195725,10.937929157463424,-0.62134636410860011
-0.019567500000000002,10.926981061934107,-0.62168138722046473
-0.0195625,10.919682331581225,-0.62201641033232946
-0.019557500000000002,10.897786140522577,-0.6213463641086
-0.0195525,10.868591219111048,-0.6223514334441943
-0.019547500000000002,10.802902645935136,-0.6223514334441943
-0.019542500000000001,10.686122960288987,-0.62268645655605903
-0.019537499999999999,10.514602796996146,-0.62402654900351817
-0.019532500000000001,10.284692790880454,-0.62436157211538279
-0.0195275,10.014639767823667,-0.62536664145097709
-0.019522500000000002,9.7080930930027449,-0.62536664145097709
-0.0195175,9.3796502271230366,-0.62637171078657139
-0.019512500000000002,9.0439086308904457,-0.62603668767470666
-0.019507500000000001,8.6899202087756482,-0.62737678012216569
-0.019502500000000002,8.3213343259552524,-0.62804682634589493
-0.019497500000000001,7.927202886899436,-0.62838184945775999
-0.019492499999999999,7.5148246219613828,-0.62871687256962516
-0.019487500000000001,7.080550165965076,-0.62972194190521902
-0.0194825,6.6426263447919256,-0.63106203435267771
-0.019477500000000002,6.190105062913422,-0.63039198812894859
-0.0194725,5.7375837810347123,-0.63072701124081332
-0.019467500000000002,5.2850624991562087,-0.6303919881289487
-0.019462500000000001,4.8361905824537343,-0.63139705746454289
-0.019457500000000003,4.3946173961045494,-0.63139705746454289
-0.019452500000000001,3.9566935749314038,-0.63206710368827235
-0.0194475,3.5406659448169306,-0.63206710368827268
-0.019442500000000001,3.1538332361143389,-0.63273714991200192
-0.0194375,2.7852473532937769,-0.63374221924759622
-0.019432500000000002,2.4458563918847451,-0.63441226547132568
-0.0194275,2.1466084474165656,-0.63441226547132568
-0.019422500000000002,1.8692566940071602,-0.63541733480691953
-0.019417500000000001,1.6210998620090322,-0.63575235791878482
-0.019412500000000003,1.4057873165990993,-0.63642240414251394
-0.019407500000000001,1.2123709622476175,-0.63642240414251428
-0.0194025,1.0481495293077019,-0.63709245036624429
-0.019397500000000002,0.91312301777943805,-0.63809751970183815
-0.0193925,0.79269396695687888,-0.63809751970183815
-0.019387500000000002,0.69051174201652454,-0.6377624965899733
-0.0193825,0.61022570813481813,-0.63843254281370287
-0.019377500000000002,0.54453713495890688,-0.63977263526116135
-0.019372500000000001,0.50074475284158204,-0.63910258903743244
-0.019367499999999999,0.4679004662536011,-0.64044268148489158
-0.019362500000000001,0.44600427519496399,-0.6407777045967562
-0.0193575,0.4314068144891996,-0.64144775082048577
-0.019352500000000002,0.4314068144891996,-0.64144775082048577
-0.0193475,0.44235491001852267,-0.6427878432679448
-0.019342500000000002,0.46060173590072928,-0.6427878432679448
-0.019337500000000001,0.48979665731225897,-0.6437929126035391
-0.019332500000000002,0.52629030907665375,-0.64345788949167448
-0.019327500000000001,0.57738142154684713,-0.64446295882726856
-0.019322499999999999,0.643069994722824,-0.64513300505099824
-0.019317500000000001,0.71970666342805423,-0.64546802816286286
-0.0193125,0.80364206248624848,-0.64613807438659243
-0.019307500000000002,0.9058242874265563,-0.64613807438659243
-0.0193025,1.022603973072675,-0.64613807438659243
-0.019297500000000002,1.1503317542480587,-0.64647309749845705
-0.019292500000000001,1.2926569961293239,-0.64747816683405146
-0.019287500000000003,1.4459303335397844,-0.64714314372218684
-0.019282500000000001,1.6101517664797091,-0.64814821305778103
-0.019277499999999999,1.7889706601254107,-0.64848323616964609
-0.019272500000000001,1.9714389189473884,-0.64915328239337533
-0.0192675,2.1685046384752136,-0.64948830550524006
-0.019262500000000002,2.3619209928265974,-0.65082839795269909
-0.0192575,2.5699348078837461,-0.65116342106456382
-0.019252500000000002,2.7742992577643606,-0.65149844417642855
-0.019247500000000001,2.9786637076451608,-0.65216849040015812
-0.019242500000000003,3.1866775227022148,-0.65283853662388736
-0.019237500000000001,3.3946913377594585,-0.65317355973575242
-0.0192325,3.6100038831695858,-0.65317355973575275
-0.019227500000000002,3.8216670634030794,-0.65384360595948199
-0.0192225,4.0369796088131107,-0.65384360595948199
-0.019217500000000002,4.2522921542231416,-0.65518369840694102
-0.0192125,4.4785527951624964,-0.65484867529507629
-0.019207500000000002,4.7084628012781877,-0.65551872151880541
-0.019202500000000001,4.9347234422176474,-0.65551872151880575
-0.019197499999999999,5.1719321786864381,-0.6558537446306707
-0.019192500000000001,5.4200890106843271,-0.65618876774253532
-0.0191875,5.6718952078588893,-0.656858813966265
-0.019182500000000002,5.9310001353860962,-0.65719383707812962
-0.0191775,6.1974037932663046,-0.65819890641372392
-0.019172500000000002,6.4492099904407478,-0.65886895263745338
-0.019167500000000001,6.6937174572623084,-0.65920397574931822
-0.019162500000000002,6.9345755589073184,-0.65987402197304734
-0.019157500000000001,7.1498881043174594,-0.66054406819677725
-0.019152499999999999,7.3469538238453662,-0.66121411442050682
-0.019147500000000001,7.525772717490903,-0.66154913753237155
-0.0191425,7.7045916111365988,-0.662219183756101
-0.019137500000000002,7.8724624092528179,-0.662219183756101
-0.0191325,8.036683842192673,-0.66355927620356014
-0.019127500000000002,8.1972559099560129,-0.66355927620356014
-0.019122500000000001,8.339581151837292,-0.66355927620356014
-0.019117500000000003,8.4709582981891156,-0.66322425309169541
-0.019112500000000001,8.5986860793646187,-0.6642293224272896
-0.019107499999999999,8.708167034657901,-0.66422932242729005
-0.019102500000000001,8.8103492595982082,-0.6652343917628839
-0.0190975,8.9052327541856791,-0.66590443798661347
-0.019092500000000002,9.0074149791260325,-0.66590443798661347
-0.0190875,9.0986491085370638,-0.66657448421034293
-0.019082500000000002,9.1898832379480524,-0.66690950732220766
-0.019077500000000001,9.2774680021826814,-0.66791457665780196
-0.019072500000000003,9.3577540360643514,-0.66824959976966669
-0.019067500000000001,9.4161438788874481,-0.6692546691052611
-0.0190625,9.4708843565340892,-0.66925466910526155
-0.019057500000000002,9.5219754690042429,-0.6702597384408554
-0.0190525,9.5694172162979783,-0.67059476155272013
-0.019047500000000002,9.6059108680623915,-0.67092978466458486
-0.0190425,9.6387551546503616,-0.67126480777644959
-0.019037500000000002,9.6643007108854366,-0.67126480777644959
-0.019032500000000001,9.6825475367676557,-0.67159983088831443
-0.019027499999999999,9.693495632296985,-0.67193485400017927
-0.019022500000000001,9.7044437278263036,-0.67226987711204389
-0.0190175,9.7044437278263018,-0.67327494644763852
-0.019012500000000002,9.7007943626498623,-0.67394499267136776
-0.0190075,9.686196901944097,-0.67360996955950303
-0.019002500000000002,9.6715994412383317,-0.67461503889509722
-0.0189975,9.6570019805325664,-0.67461503889509722
-0.018992500000000002,9.6387551546503705,-0.6759551313425558
-0.018987500000000001,9.6278070591210376,-0.67562010823069152
-0.018982499999999999,9.6168589635917083,-0.67729522379001539
-0.018977500000000001,9.6059108680623915,-0.67729522379001539
-0.0189725,9.5949627725330622,-0.67763024690188023
-0.018967500000000002,9.5840146770037435,-0.67796527001374485
-0.0189625,9.5621184859450956,-0.67897033934933915
-0.018957500000000002,9.5365729297100206,-0.67897033934933915
-0.018952500000000001,9.5110273734749189,-0.67863531623747442
-0.018947500000000003,9.4818324520634025,-0.67897033934933904
-0.018942500000000001,9.4453388002989769,-0.67997540868493345
-0.018937499999999999,9.4088451485345459,-0.68064545490866268
-0.018932500000000001,9.3650527664172714,-0.67997540868493345
-0.0189275,9.3030135584177707,-0.68131550113239248
-0.018922500000000002,9.2263768897125047,-0.68165052424425732
-0.0189175,9.1424414906543578,-0.68232057046798678
-0.018912500000000002,9.0439086308904901,-0.68299061669171601
-0.018907500000000001,8.9307783104207665,-0.68366066291544592
-0.018902500000000003,8.8139986247747011,-0.68299061669171668
-0.018897500000000001,8.6862708435992069,-0.68433070913917537
-0.0188925,8.5402962365414847,-0.68466573225104022
-0.018887500000000002,8.3797241687781447,-0.68500075536290495
-0.0188825,8.2045546403089666,-0.68533577847476967
-0.018877500000000002,8.0184370163104663,-0.68634084781036397
-0.0188725,7.8359687574884056,-0.6866758709222287
-0.018867500000000002,7.664448594195747,-0.68634084781036409
-0.018862500000000001,7.492928430902932,-0.68634084781036397
-0.018857499999999999,7.3323563631394428,-0.68634084781036442
-0.018852500000000001,7.1644855650232238,-0.68734591714595827
-0.0188475,6.9929654017304053,-0.68768094025782345
-0.018842500000000002,6.8141465080848684,-0.6886860095934173
-0.0188375,6.6170807885570433,-0.6886860095934173
-0.018832500000000002,6.4127163386763355,-0.6896910789290116
-0.0188275,6.1974037932663046,-0.69036112515274117
-0.018822500000000002,5.9711431523270528,-0.6910311713764703
-0.018817500000000001,5.733934415858271,-0.69103117137647063
-0.018812499999999999,5.493076314213039,-0.69203624071206493
-0.018807500000000001,5.2449194822151499,-0.69203624071206493
-0.0188025,4.9931132850405886,-0.69270628693579461
-0.018797500000000002,4.7340083575133809,-0.69304131004765923
-0.0187925,4.4749034299860551,-0.6937113562713888
-0.018787500000000002,4.2230972328117264,-0.69404637938325342
-0.018782500000000001,3.9676416704607278,-0.69438140249511826
-0.018777500000000003,3.7048873777570801,-0.69404637938325364
-0.018772500000000001,3.4384837198767531,-0.69438140249511826
-0.018767499999999999,3.1684306968199825,-0.69605651805444202
-0.018762500000000001,2.9020270389398957,-0.69572149494257729
-0.0187575,2.6356233810596876,-0.69639154116630686
-0.018752500000000002,2.3728690883559205,-0.69639154116630686
-0.0187475,2.1283616215343599,-0.69739661050190116
-0.018742500000000002,1.8984516154186684,-0.69739661050190116
-0.018737500000000001,1.6867884351849742,-0.69806665672563073
-0.018732500000000003,1.4897227156572388,-0.69873670294935986
-0.018727500000000001,1.3109038220115297,-0.69974177228495449
-0.0187225,1.1539811194244967,-0.70041181850868406
-0.018717500000000001,1.0189546078962337,-0.70041181850868406
-0.0187125,0.89852555707367365,-0.70108186473241352
-0.018707500000000002,0.78539523660399624,-0.70175191095614309
-0.0187025,0.69416110719296586,-0.70242195717987255
-0.018697500000000002,0.61387507331129598,-0.70208693406800793
-0.018692500000000001,0.54818650013531833,-0.70208693406800782
-0.018687499999999999,0.49709538766512079,-0.70242195717987255
-0.018682500000000001,0.45330300554784664,-0.70242195717987255
-0.0186775,0.42045871895986237,-0.70275698029173794
-0.018672500000000002,0.39126379754834595,-0.70409707273919642
-0.0186675,0.37301697166614023,-0.70409707273919642
-0.018662500000000002,0.35841951096037494,-0.70510214207479072
-0.0186575,0.35112078060749319,-0.70510214207479072
-0.018652500000000002,0.34747141543105353,-0.70644223452224919
-0.018647500000000001,0.35477014578393362,-0.70610721141038502
-0.018642499999999999,0.36571824131326425,-0.70677725763411481
-0.018637500000000001,0.38031570201902287,-0.70744730385784405
-0.0186325,0.39856252790124019,-0.70778232696970911
-0.018627500000000002,0.42410808413631695,-0.70845237319343835
-0.0186225,0.45330300554784664,-0.70845237319343835
-0.018617500000000002,0.48979665731225897,-0.70878739630530307
-0.018612500000000001,0.52993967425311173,-0.7091224194171678
-0.018607500000000003,0.57738142154682559,-0.70878739630530319
-0.018602500000000001,0.63942062954634782,-0.7091224194171678
-0.018597499999999999,0.70875856789876268,-0.71046251186462683
-0.018592500000000001,0.7780965062511136,-0.7101274887527621
-0.0185875,0.85838254013282,-0.7111325580883564
-0.018582500000000002,0.94596730436740906,-0.71146758120022124
-0.0185775,1.0408507989548808,-0.71180260431208597
-0.018572500000000002,1.1430330238951878,-0.7124726505358151
-0.018567500000000001,1.2525139791884703,-0.71280767364768027
-0.018562500000000003,1.369293664834536,-0.7134777198714094
-0.018557500000000001,1.4933720808335904,-0.71347771987140973
-0.0185525,1.6210998620090937,-0.71414776609513941
-0.018547500000000001,1.7561263735373567,-0.71448278920700403
-0.0185425,1.8948022502421225,-0.7151528354307336
-0.018537500000000002,2.0407768572997709,-0.71548785854259833
-0.0185325,2.1867514643574193,-0.71649292787819263
-0.018527500000000002,2.3327260714150011,-0.71682795099005725
-0.018522500000000001,2.4823500436491566,-0.71682795099005736
-0.018517499999999999,2.6319740158833178,-0.71649292787819308
-0.018512500000000001,2.7888967184702183,-0.71749799721378693
-0.0185075,2.9494687862337075,-0.7178330203256521
-0.018502500000000002,3.1173395843499265,-0.71883808966124596
-0.0184975,3.296158477995546,-0.71850306654938123
-0.018492500000000002,3.4786267368176063,-0.71950813588497553
-0.0184875,3.6537962652867839,-0.71950813588497553
-0.018482500000000002,3.8253164285794425,-0.72017818210870466
-0.018477500000000001,3.9895378615193748,-0.72084822833243456
-0.018472499999999999,4.1464605641064134,-0.72084822833243489
-0.018467500000000001,4.2924351711639943,-0.72151827455616413
-0.0184625,4.4238123175159334,-0.72218832077989403
-0.018457500000000002,4.5442413683384384,-0.72319339011548789
-0.0184525,4.6573716888081158,-0.72319339011548789
-0.018447500000000002,4.7705020092777932,-0.72352841322735262
-0.018442500000000001,4.887281694923912,-0.72386343633921746
-0.018437500000000002,5.0040613805699765,-0.72386343633921746
-0.018432500000000001,5.1171917010397072,-0.72386343633921746
-0.018427499999999999,5.2339713866858775,-0.72419845945108252
-0.018422500000000001,5.3471017071555034,-0.72486850567481176
-0.0184175,5.4565826624487395,-0.72587357501040595
-0.018412500000000002,5.5551155222126525,-0.72620859812227079
-0.0184075,5.6499990168001233,-0.72654362123413552
-0.018402500000000002,5.7339344158582328,-0.72721366745786475
-0.018397500000000001,5.8032723542106543,-0.72754869056972982
-0.018392500000000003,5.8470647363279289,-0.72788371368159444
-0.018387500000000001,5.8799090229159194,-0.72821873679345939
-0.0183825,5.8945064836216865,-0.72922380612905358
-0.018377500000000001,5.8981558487981252,-0.72922380612905358
-0.0183725,5.8945064836216847,-0.73056389857651272
-0.018367500000000002,5.8872077532688021,-0.73056389857651272
-0.0183625,5.8799090229159194,-0.73089892168837745
-0.018357500000000002,5.8689609273866008,-0.73089892168837745
-0.018352500000000001,5.8653115622101542,-0.73123394480024217
-0.018347500000000003,5.8543634666808364,-0.73223901413583603
-0.018342500000000001,5.8361166407986254,-0.7325740372477012
-0.0183375,5.8178698149164036,-0.73156896791210746
-0.018332500000000002,5.7850255283284477,-0.7325740372477012
-0.0183275,5.7485318765640363,-0.73290906035956604
-0.018322500000000002,5.7047394944467413,-0.7335791065832955
-0.0183175,5.6645964775058886,-0.7345841759188898
-0.018312500000000002,5.6208040953886131,-0.7345841759188898
-0.018307500000000001,5.5806610784477408,-0.73525422214261937
-0.018302499999999999,5.5441674266833099,-0.73592426836634894
-0.018297500000000001,5.5040244097424758,-0.73625929147821367
-0.0182925,5.4638813928016052,-0.73625929147821412
-0.018287500000000002,5.4273877410372098,-0.73726436081380797
-0.0182825,5.3945434544492388,-0.73726436081380797
-0.018277500000000002,5.3580498026848273,-0.73793440703753743
-0.018272500000000001,5.310608055391091,-0.738604453261267
-0.018267500000000002,5.2704650384502569,-0.73893947637313162
-0.018262500000000001,5.2157245608036202,-0.73927449948499646
-0.018257499999999999,5.1719321786863022,-0.73960952259686119
-0.018252500000000001,5.1208410662161485,-0.73927449948499646
-0.0182475,5.0806980492752762,-0.73960952259686163
-0.018242500000000002,5.0405550323344421,-0.74027956882059076
-0.0182375,5.0040613805700298,-0.7406145919324556
-0.018232500000000002,4.9602689984527553,-0.74161966126804946
-0.018227500000000001,4.9164766163354408,-0.7416196612680499
-0.018222500000000003,4.8690348690417267,-0.74262473060364365
-0.018217500000000001,4.8033462958657633,-0.74262473060364409
-0.0182125,4.7522551833955564,-0.74362979993923839
-0.018207500000000001,4.6865666102196455,-0.74362979993923839
-0.0182025,4.6208780370437035,-0.74396482305110323
-0.018197500000000002,4.5442413683384384,-0.74396482305110323
-0.0181925,4.4676046996331724,-0.74496989238669753
-0.018187500000000002,4.3836693005750638,-0.74530491549856215
-0.018182500000000001,4.3033832666933183,-0.74563993861042699
-0.018177500000000003,4.2121491372823305,-0.74698003105788546
-0.018172500000000001,4.1136162775183758,-0.74664500794602129
-0.0181675,4.0187327829308579,-0.74630998483415656
-0.018162500000000002,3.9165505579905506,-0.74630998483415656
-0.0181575,3.8180176982266381,-0.74765007728161559
-0.018152500000000002,3.7121861081098433,-0.74798510039348032
-0.0181475,3.6027051528166072,-0.74832012350534516
-0.018142500000000002,3.4932241975234208,-0.74798510039348043
-0.018137500000000001,3.3691457815243697,-0.74899016972907462
-0.018132499999999999,3.2487167307017488,-0.74932519284093968
-0.018127500000000001,3.1136902191734857,-0.74999523906466892
-0.0181225,2.9750143424686586,-0.75033026217653398
-0.018117500000000002,2.839987830940395,-0.75100030840026322
-0.0181125,2.7013119542356292,-0.75100030840026322
-0.018107500000000002,2.5589867123544221,-0.75133533151212795
-0.018102500000000001,2.4203108356496568,-0.75234040084772225
-0.018097500000000002,2.274336228592075,-0.75267542395958686
-0.018092500000000001,2.1247122563579186,-0.75301044707145182
-0.018087499999999999,1.971438918947322,-0.75301044707145193
-0.018082500000000001,1.82546431188974,-0.75334547018331655
-0.0180775,1.6831390700084683,-0.75301044707145237
-0.018072500000000002,1.5408138281273258,-0.75435053951891085
-0.0180675,1.4094366817754427,-0.75401551640704612
-0.018062500000000002,1.2890076309529375,-0.75502058574263997
-0.018057500000000001,1.1722279453067639,-0.75535560885450515
-0.018052500000000003,1.0663963551900173,-0.756360678190099
-0.018047500000000001,0.96786349542605699,-0.7560256550782346
-0.0180425,0.87298000083854876,-0.75736574752569386
