-32767
 -32510
 -32253
 -31996
 -31739
 -31482
 -31225
 -30968
 -30711
 -30454
 -30197
 -29940
 -29683
 -29426
 -29169
 -28912
 -28655
 -28398
 -28141
 -27884
 -27627
 -27370
 -27113
 -26856
 -26599
 -26342
 -26085
 -25828
 -25571
 -25314
 -25057
 -24800
 -24543
 -24286
 -24029
 -23772
 -23515
 -23258
 -23001
 -22744
 -22487
 -22230
 -21973
 -21716
 -21459
 -21202
 -20945
 -20688
 -20431
 -20174
 -19917
 -19660
 -19403
 -19146
 -18889
 -18632
 -18375
 -18118
 -17861
 -17604
 -17347
 -17090
 -16833
 -16576
 -16319
 -16062
 -15805
 -15548
 -15291
 -15034
 -14777
 -14520
 -14263
 -14006
 -13749
 -13492
 -13235
 -12978
 -12721
 -12464
 -12207
 -11950
 -11693
 -11436
 -11179
 -10922
 -10665
 -10408
 -10151
  -9894
  -9637
  -9380
  -9123
  -8866
  -8609
  -8352
  -8095
  -7838
  -7581
  -7324
  -7067
  -6810
  -6553
  -6296
  -6039
  -5782
  -5525
  -5268
  -5011
  -4754
  -4497
  -4240
  -3983
  -3726
  -3469
  -3212
  -2955
  -2698
  -2441
  -2184
  -1927
  -1670
  -1413
  -1156
   -899
   -642
   -385
   -128
    128
    385
    642
    899
   1156
   1413
   1670
   1927
   2184
   2441
   2698
   2955
   3212
   3469
   3726
   3983
   4240
   4497
   4754
   5011
   5268
   5525
   5782
   6039
   6296
   6553
   6810
   7067
   7324
   7581
   7838
   8095
   8352
   8609
   8866
   9123
   9380
   9637
   9894
  10151
  10408
  10665
  10922
  11179
  11436
  11693
  11950
  12207
  12464
  12721
  12978
  13235
  13492
  13749
  14006
  14263
  14520
  14777
  15034
  15291
  15548
  15805
  16062
  16319
  16576
  16833
  17090
  17347
  17604
  17861
  18118
  18375
  18632
  18889
  19146
  19403
  19660
  19917
  20174
  20431
  20688
  20945
  21202
  21459
  21716
  21973
  22230
  22487
  22744
  23001
  23258
  23515
  23772
  24029
  24286
  24543
  24800
  25057
  25314
  25571
  25828
  26085
  26342
  26599
  26856
  27113
  27370
  27627
  27884
  28141
  28398
  28655
  28912
  29169
  29426
  29683
  29940
  30197
  30454
  30711
  30968
  31225
  31482
  31739
  31996
  32253
  32510
  32767
