-32767
-26214
-19660
-13107
-6553
0
6553
13107
19660
26214
32767
32501
32234
31968
31701
31435
31169
30902
30636
30369
30103
29837
29570
29304
29037
28771
28505
28238
27972
27705
27439
27173
26906
26640
26373
26107
25841
25574
25308
25041
24775
24509
24242
23976
23709
23443
23177
22910
22644
22377
22111
21845
21578
21312
21045
20779
20513
20246
19980
19713
19447
19181
18914
18648
18381
18115
17849
17582
17316
17049
16783
16517
16250
15984
15718
15451
15185
14918
14652
14386
14119
13853
13586
13320
13054
12787
12521
12254
11988
11722
11455
11189
10922
10656
10390
10123
9857
9590
9324
9058
8791
8525
8258
7992
7726
7459
7193
6926
6660
6394
6127
5861
5594
5328
5062
4795
4529
4262
3996
3730
3463
3197
2930
2664
2398
2131
1865
1598
1332
1066
799
533
266
0
-266
-533
-799
-1066
-1332
-1598
-1865
-2131
-2398
-2664
-2930
-3197
-3463
-3730
-3996
-4262
-4529
-4795
-5062
-5328
-5594
-5861
-6127
-6394
-6660
-6926
-7193
-7459
-7726
-7992
-8258
-8525
-8791
-9058
-9324
-9590
-9857
-10123
-10390
-10656
-10922
-11189
-11455
-11722
-11988
-12254
-12521
-12787
-13054
-13320
-13586
-13853
-14119
-14386
-14652
-14918
-15185
-15451
-15718
-15984
-16250
-16517
-16783
-17049
-17316
-17582
-17849
-18115
-18381
-18648
-18914
-19181
-19447
-19713
-19980
-20246
-20513
-20779
-21045
-21312
-21578
-21845
-22111
-22377
-22644
-22910
-23177
-23443
-23709
-23976
-24242
-24509
-24775
-25041
-25308
-25574
-25841
-26107
-26373
-26640
-26906
-27173
-27439
-27705
-27972
-28238
-28505
-28771
-29037
-29304
-29570
-29837
-30103
-30369
-30636
-30902
-31169
-31435
-31701
-31968
-32234
-32501
